timestamp,open,high,low,close,volume,vwap,hdfc_vwap,icici_vwap,hdfc_vwap_div,icici_vwap_div
2025-12-03 10:30:00+05:30,59007.1,59037.15,58996.45,59013.2,0,,990.3035449982772,1373.5475918200686,0.06022951293422258,0.30959307163842076
2025-12-03 10:35:00+05:30,59013.9,59035.05,58987.0,58996.2,0,,990.3106957828268,1373.7414755078992,0.009017797904587302,0.3609503374910927
2025-12-03 10:40:00+05:30,58997.4,59008.85,58971.05,58976.5,0,,990.3001452524027,1373.919459070475,-0.04040646205304832,0.34794913908266545
2025-12-03 10:45:00+05:30,58976.45,58999.5,58957.1,58957.2,0,,990.2859044190583,1374.125240001582,-0.059165178100959975,0.26742540573767565
2025-12-03 10:50:00+05:30,58959.95,58992.85,58947.7,58980.35,0,,990.2787044402376,1374.2846503505887,-0.007947706023023504,0.30673046143213306
2025-12-03 10:55:00+05:30,58975.5,58992.9,58951.85,58987.35,0,,990.2778306501775,1374.4906679868554,0.012336876181732268,0.2844204114437854
2025-12-03 11:00:00+05:30,58991.55,58992.95,58956.7,58961.55,0,,990.2845740490299,1374.6611435613797,0.011655836513556122,0.25016029984749694
2025-12-03 11:05:00+05:30,58961.45,58968.65,58931.05,58947.6,0,,990.2950330392854,1374.7852463340757,0.020697565258462038,0.12472883823104212
2025-12-03 11:10:00+05:30,58948.6,58986.5,58939.0,58977.4,0,,990.3326516965634,1374.9726796474804,0.09767912850084902,0.18380876870714052
2025-12-03 11:15:00+05:30,58977.75,58982.1,58946.05,58947.2,0,,990.3523724013485,1375.0925062515478,0.08558848570194187,0.2114398656987774
2025-12-03 11:20:00+05:30,58945.4,58961.65,58925.7,58935.6,0,,990.3740710372759,1375.296583304867,0.043006877419348735,0.19656972379271334
2025-12-03 11:25:00+05:30,58929.05,58988.45,58927.9,58984.35,0,,990.4415119472261,1375.4525943329684,0.12706333868213288,0.31607091985164876
2025-12-03 11:30:00+05:30,58981.65,59014.1,58966.7,59014.1,0,,990.540962205681,1375.550765143599,0.1977745362449941,0.37433986348468645
2025-12-03 11:35:00+05:30,59015.25,59128.35,59009.65,59128.15,0,,990.7785359692343,1375.6655495786795,0.3554239320819296,0.4531952132718611
2025-12-03 11:40:00+05:30,59126.0,59139.15,59075.2,59089.9,0,,990.8318536729527,1375.7926964141418,0.26928346289601857,0.3639577095378657
2025-12-03 11:45:00+05:30,59093.5,59131.45,59088.75,59116.5,0,,990.8731129916711,1375.8881791474362,0.174279328572666,0.4078689633078443
2025-12-03 11:50:00+05:30,59119.7,59123.9,59074.05,59081.95,0,,990.9022982531851,1375.992930290296,0.05022712609429242,0.47289993767127464
2025-12-03 11:55:00+05:30,59082.15,59095.8,59042.95,59056.25,0,,990.9010592887045,1376.09028764322,-0.000106901561417507,0.46579155556410284
2025-12-03 12:00:00+05:30,59057.2,59113.15,59047.65,59110.2,0,,990.9102439229016,1376.2385596321103,0.16043391284408723,0.6293560304112622
2025-12-03 12:05:00+05:30,59110.8,59119.6,59079.7,59118.6,0,,990.9267180098597,1376.3853591423576,0.09821937106459548,0.6476849523593556
2025-12-03 12:10:00+05:30,59116.75,59190.0,59106.05,59158.5,0,,990.9613665933903,1376.5650138324547,0.18554037206620114,0.6781362357565738
2025-12-03 12:15:00+05:30,59156.55,59162.85,59133.5,59141.85,0,,990.9863853276393,1376.8717355828935,0.22337488235309377,0.6193942541420661
2025-12-03 12:20:00+05:30,59144.8,59158.9,59121.6,59127.95,0,,991.0143726580487,1376.9996512630667,0.17009110951945255,0.639095930696939
2025-12-03 12:25:00+05:30,59129.9,59132.35,59095.15,59103.9,0,,991.0293793164353,1377.0945893726812,0.10803117504984171,0.6321577830963968
2025-12-03 12:30:00+05:30,59100.35,59118.7,59065.9,59104.55,0,,991.0504688569215,1377.2037183569703,0.15635239493562378,0.6241837375581003
2025-12-03 12:35:00+05:30,59104.3,59114.25,59084.25,59096.45,0,,991.0593466596541,1377.3132531213412,0.10500413964647017,0.5798787502086968
2025-12-03 12:40:00+05:30,59095.4,59101.95,59062.55,59093.65,0,,991.0719311622015,1377.4148119155043,0.17436361412960102,0.4708231702167603
2025-12-03 12:45:00+05:30,59090.7,59104.6,59070.25,59086.5,0,,991.1002245133609,1377.5061836630164,0.17150389482291362,0.3697853699239475
2025-12-03 12:50:00+05:30,59083.85,59099.65,59071.85,59092.7,0,,991.1230985198198,1377.5754177831325,0.1490129210373455,0.4518505583443412
2025-12-03 12:55:00+05:30,59090.75,59106.5,59077.9,59105.7,0,,991.1337486549131,1377.6650298767577,0.1580262348257756,0.4453165312464309
2025-12-03 13:00:00+05:30,59104.5,59110.7,59087.1,59096.75,0,,991.1419283206559,1377.735820258946,0.11684216420005998,0.418380625392366
2025-12-03 13:05:00+05:30,59097.05,59101.55,59065.2,59085.25,0,,991.1557607592302,1377.8066837294782,0.0649987889165086,0.3043472150368169
2025-12-03 13:10:00+05:30,59086.35,59099.7,59073.6,59083.45,0,,991.1626202051268,1377.8842320538602,0.06430627849355652,0.3059595173576933
2025-12-03 13:15:00+05:30,59082.45,59102.6,59069.7,59088.8,0,,991.1704414598374,1378.0485084413021,0.10387300681063837,0.30851537755420744
2025-12-03 13:20:00+05:30,59088.65,59100.25,59072.9,59085.6,0,,991.1895432974565,1378.1299113039,0.09185495435259464,0.353383861430909
2025-12-03 13:25:00+05:30,59086.35,59138.3,59084.6,59106.35,0,,991.2094682398007,1378.2170391137995,0.22099584703213737,0.4050857541124528
2025-12-03 13:30:00+05:30,59102.8,59132.3,59102.65,59126.1,0,,991.2484947687677,1378.3020591575857,0.2674914761762918,0.4641900372930374
2025-12-03 13:35:00+05:30,59125.0,59145.5,59114.75,59121.55,0,,991.3244530588477,1378.4149070600279,0.3102462500206013,0.5140029249309027
2025-12-03 13:40:00+05:30,59118.85,59127.5,59068.8,59068.8,0,,991.3588125172092,1378.4912931106312,0.1252006303993234,0.4649073172531496
2025-12-03 13:45:00+05:30,59073.95,59099.3,59008.45,59019.55,0,,991.3793546682313,1378.589907432224,0.07269117804152087,0.2763760671128681
2025-12-03 13:50:00+05:30,59021.4,59063.05,59015.5,59030.85,0,,991.387459719575,1379.2804579652661,0.07187303747281712,0.40017546851032293
2025-12-03 13:55:00+05:30,59030.95,59042.5,59024.15,59035.25,0,,991.3918425447325,1379.3316042821218,0.06134380263876674,0.3602031376975487
2025-12-03 14:00:00+05:30,59032.55,59056.25,59007.55,59056.25,0,,991.4006751669635,1379.417233758275,0.09071254998741653,0.39746975081550373
2025-12-03 14:05:00+05:30,59047.55,59130.05,59047.55,59098.9,0,,991.484823281104,1379.6950649214723,0.14273306919744302,0.47147628805195374
2025-12-03 14:10:00+05:30,59097.65,59118.75,59079.55,59114.0,0,,991.4925659623884,1379.7751296002502,0.19238006446978329,0.5236266580513709
2025-12-03 14:15:00+05:30,59113.3,59131.2,59084.8,59121.45,0,,991.5553311228985,1379.8808303219498,0.3776560681551487,0.5014324082200473
2025-12-03 14:20:00+05:30,59120.25,59146.85,59093.0,59143.7,0,,991.5854831304734,1379.9878743741237,0.4149432337933094,0.5661010339978022
2025-12-03 14:25:00+05:30,59143.3,59152.25,59077.55,59086.1,0,,991.7223736829066,1380.2730798038874,0.29016450505265756,0.47287165790699204
2025-12-03 14:30:00+05:30,59086.4,59126.3,59078.6,59100.25,0,,991.7887809455535,1380.378253205672,0.43469125052375146,0.46521645638900494
2025-12-03 14:35:00+05:30,59098.3,59129.0,59083.7,59117.9,0,,991.8603459549222,1380.458813288235,0.5181832367871868,0.49557340254645904
2025-12-03 14:40:00+05:30,59118.9,59167.85,59114.45,59144.7,0,,991.9461772453452,1380.5505978187691,0.5800539269815341,0.5251094883943178
2025-12-03 14:45:00+05:30,59146.55,59174.05,59141.95,59161.3,0,,992.0367669073132,1380.638892520473,0.6414311752299476,0.5838679123989291
2025-12-03 14:50:00+05:30,59161.05,59217.45,59143.15,59215.75,0,,992.1979213209004,1380.8487031287889,0.6855566347129716,0.6699717970729901
2025-12-03 14:55:00+05:30,59215.7,59276.15,59208.1,59276.15,0,,992.2990679945699,1381.043991349967,0.7659920532618777,0.6702182340321583
2025-12-03 15:00:00+05:30,59278.0,59322.85,59265.4,59298.05,0,,992.6692066322186,1381.4145434669024,0.738493076928645,0.6142585202412855
2025-12-03 15:05:00+05:30,59299.35,59359.3,59291.15,59357.3,0,,993.0690651058139,1381.7618291552383,0.798628733172854,0.6613419658834099
2025-12-03 15:10:00+05:30,59356.65,59414.9,59356.65,59378.45,0,,993.3403307657918,1382.1517429925013,0.8013033386122392,0.7270010010437198
2025-12-03 15:15:00+05:30,59379.1,59398.25,59339.35,59354.8,0,,993.5545171558751,1382.4239087505173,0.6386647873424455,0.6927029537660354
2025-12-03 15:20:00+05:30,59355.75,59385.45,59349.8,59354.3,0,,993.8340913683592,1382.7052619767637,0.6908505847477581,0.672213976386276
2025-12-03 15:25:00+05:30,59359.65,59394.0,59333.15,59333.15,0,,994.0630816277853,1383.0387679464816,0.6072973117892281,0.6479378786195515
2025-12-04 09:15:00+05:30,59287.1,59385.4,59212.45,59225.35,0,,994.2468577383141,1383.1693116194858,0.4378331425244128,0.07451642917868367
2025-12-04 09:20:00+05:30,59222.55,59321.5,59180.35,59315.9,0,,994.4076834912894,1383.209734884389,0.8037263429673205,0.1655761276002289
2025-12-04 09:25:00+05:30,59315.3,59344.05,59282.55,59344.05,0,,994.5396310842402,1383.2781569518836,0.7501328939125864,0.26905962690234686
2025-12-04 09:30:00+05:30,59343.05,59348.05,59286.45,59341.95,0,,994.605677948057,1383.299598751711,0.7635510454364918,0.24581813306079844
2025-12-04 09:35:00+05:30,59341.1,59414.0,59339.25,59353.05,0,,994.6816034731528,1383.4964474413748,0.7357526771675875,0.39780026676638064
2025-12-04 09:40:00+05:30,59353.65,59381.75,59304.6,59378.95,0,,994.729025634096,1383.545385381296,0.6505263442754208,0.45207151747900365
2025-12-04 09:45:00+05:30,59378.1,59381.65,59312.15,59325.95,0,,994.7593914953834,1383.5700779568556,0.6273485385481344,0.39968499834214877
2025-12-04 09:50:00+05:30,59325.65,59383.4,59320.55,59338.7,0,,994.785519726885,1383.6076540523293,0.6347579601730259,0.4836881270546631
2025-12-04 09:55:00+05:30,59342.7,59374.0,59335.7,59358.6,0,,994.8132623165544,1383.6401081188985,0.6319515351862225,0.4018307830538655
2025-12-04 10:00:00+05:30,59369.55,59387.0,59345.05,59355.45,0,,994.8397641827584,1383.670785855772,0.699633857414143,0.3706961364408392
2025-12-04 10:05:00+05:30,59357.55,59414.55,59355.15,59362.9,0,,994.8944019214778,1383.6989210735228,0.714206257950484,0.2168881453017904
2025-12-04 10:10:00+05:30,59366.2,59401.3,59357.3,59395.35,0,,994.9532693162222,1383.715286341205,0.7182981255681884,0.215702875313835
2025-12-04 10:15:00+05:30,59395.2,59418.05,59390.05,59414.3,0,,995.0364308792168,1383.732593938346,0.6797308029020429,0.2361298762468469
2025-12-04 10:20:00+05:30,59411.85,59482.15,59407.85,59459.5,0,,995.0846494617305,1383.7484749599835,0.7552473593412203,0.20607249739508499
2025-12-04 10:25:00+05:30,59457.5,59528.9,59456.5,59519.75,0,,995.1361778443203,1383.7681598473523,0.9309099962325889,0.2913667382758981
2025-12-04 10:30:00+05:30,59530.15,59546.9,59493.55,59511.8,0,,995.2120613405077,1383.7911367242505,0.8629255003124314,0.31860756719300626
2025-12-04 10:35:00+05:30,59510.35,59543.3,59506.4,59525.95,0,,995.2637213586155,1383.810882864745,0.8878328880834006,0.31717608161663724
2025-12-04 10:40:00+05:30,59524.6,59548.7,59510.85,59534.75,0,,995.3175177277889,1383.827763376704,0.8622858654998924,0.3014997049282475
2025-12-04 10:45:00+05:30,59533.6,59539.3,59485.15,59496.7,0,,995.3663230918867,1383.8414985242716,0.8372472239392871,0.22824156372652482
2025-12-04 10:50:00+05:30,59499.0,59508.15,59462.3,59470.15,0,,995.4067684900172,1383.857036253006,0.8431961461056684,0.2560209367137452
2025-12-04 10:55:00+05:30,59473.5,59487.55,59451.65,59454.55,0,,995.4520104882656,1383.8717914695264,0.8386129540930539,0.24772587689160966
2025-12-04 11:00:00+05:30,59454.15,59483.2,59436.1,59476.35,0,,995.5114805419951,1383.885517433875,0.8325890378976136,0.26118363987414456
2025-12-04 11:05:00+05:30,59474.9,59491.5,59424.15,59432.95,0,,995.5595235901415,1383.8977370510931,0.7975893175351247,0.21694254340673896
2025-12-04 11:10:00+05:30,59432.55,59432.55,59392.4,59408.8,0,,995.60357636572,1383.9081877384556,0.7429085039328018,0.18728209606013582
2025-12-04 11:15:00+05:30,59410.35,59412.1,59379.8,59406.15,0,,995.7075527627037,1383.9375417440851,0.7022591340092789,0.12735099690220109
2025-12-04 11:20:00+05:30,59402.9,59405.85,59376.15,59384.65,0,,995.8326412475424,1383.954399897211,0.659484182425499,0.1333570024363518
2025-12-04 11:25:00+05:30,59386.35,59405.1,59368.85,59376.2,0,,995.9207175245367,1383.9715952846634,0.660623115845684,0.11043613326632044
2025-12-04 11:30:00+05:30,59361.35,59386.65,59361.35,59374.45,0,,996.0131144631304,1383.983540659006,0.5910449823788468,0.10234654527175098
2025-12-04 11:35:00+05:30,59375.95,59384.95,59309.8,59310.95,0,,996.0525782489235,1383.994759291537,0.4264254562287746,0.07263327420238834
2025-12-04 11:40:00+05:30,59312.8,59319.8,59268.1,59288.45,0,,996.0760567371259,1383.9988309120931,0.40397951899932927,0.014535350999851879
2025-12-04 11:45:00+05:30,59286.65,59303.25,59238.9,59301.2,0,,996.0956368344678,1384.0069960926153,0.2815355335200852,0.14400244456938785
2025-12-04 11:50:00+05:30,59296.05,59305.85,59241.7,59258.5,0,,996.1066757876421,1384.0120074466586,0.19007243484848993,0.020808529968803908
2025-12-04 11:55:00+05:30,59257.95,59294.85,59238.55,59253.7,0,,996.1337529607029,1384.0154172644882,0.247581916782461,0.03501281340272938
2025-12-04 12:00:00+05:30,59252.85,59282.2,59246.95,59272.5,0,,996.1447002146598,1384.0169134014702,0.22640282931327033,-0.0012220516459334116
2025-12-04 12:05:00+05:30,59275.5,59294.0,59257.25,59259.85,0,,996.1555534920258,1384.0161855066247,0.19519506779417997,-0.008394808372998223
2025-12-04 12:10:00+05:30,59263.4,59263.95,59225.45,59250.25,0,,996.1633080020528,1384.0143126251342,0.11410699318237222,-0.03716093254546107
2025-12-04 12:15:00+05:30,59252.55,59257.5,59222.8,59237.0,0,,996.1675153495245,1384.0111780921363,0.08356874096455838,-0.06583603561587457
2025-12-04 12:20:00+05:30,59237.5,59243.85,59196.85,59243.85,0,,996.1707603355063,1384.0089924348126,0.07320428319418416,0.02102642156069915
2025-12-04 12:25:00+05:30,59243.8,59282.05,59237.75,59264.4,0,,996.1749353692924,1384.016559222413,0.11293845997947247,0.07105700947245534
2025-12-04 12:30:00+05:30,59263.7,59290.5,59259.6,59267.5,0,,996.178792016774,1384.0231860544502,0.10251251998234485,0.03445129751829419
2025-12-04 12:35:00+05:30,59271.35,59283.45,59242.7,59242.95,0,,996.1828785521939,1384.0258598424289,0.10210188005684387,0.027032743276474234
2025-12-04 12:40:00+05:30,59245.25,59261.8,59208.05,59218.05,0,,996.1869556769965,1384.0219242923372,0.11173046551759484,-0.1099638860934492
2025-12-04 12:45:00+05:30,59219.4,59219.4,59133.4,59153.2,0,,996.1864993901617,1384.0091428508151,-0.038797894811695106,-0.1234921647478886
2025-12-04 12:50:00+05:30,59152.45,59181.3,59146.55,59164.55,0,,996.184207016226,1384.001551914169,-0.048606172715407896,-0.1301697900322003
2025-12-04 12:55:00+05:30,59167.15,59195.35,59148.6,59155.3,0,,996.1827209000355,1383.9902692543192,-0.01834210694504259,-0.13658110871962442
2025-12-04 13:00:00+05:30,59155.45,59168.05,59138.0,59159.0,0,,996.1768105888674,1383.9765489838858,-0.03782567360152658,-0.11391442904456635
2025-12-04 13:05:00+05:30,59159.6,59181.1,59141.9,59175.5,0,,996.1733467095099,1383.968132072176,-0.06759332717885701,-0.12053254937875649
2025-12-04 13:10:00+05:30,59173.4,59201.75,59164.9,59180.1,0,,996.1700529320821,1383.9558935946743,-0.04718601314087687,-0.14132629542073682
2025-12-04 13:15:00+05:30,59179.4,59193.55,59154.45,59161.1,0,,996.1610486510757,1383.9427751096102,-0.13662937864502683,-0.11870253157542397
2025-12-04 13:20:00+05:30,59161.8,59239.45,59155.8,59235.6,0,,996.1599981956175,1383.937205103274,0.02409269643603411,-0.04604292022241551
2025-12-04 13:25:00+05:30,59227.8,59239.8,59207.15,59213.9,0,,996.1637819961951,1383.9305844843868,0.02371276772696213,-0.0744679318414444
2025-12-04 13:30:00+05:30,59212.95,59242.7,59162.4,59166.1,0,,996.158966372881,1383.9175261046043,-0.13642063352891884,-0.13133196670471683
2025-12-04 13:35:00+05:30,59162.7,59164.85,59074.75,59090.85,0,,996.1458336385317,1383.8821926967405,-0.18529753136542754,-0.21549469401937169
2025-12-04 13:40:00+05:30,59090.15,59116.3,59062.15,59110.2,0,,996.1352112785956,1383.8671487509253,-0.22438834139058805,-0.18550543332446326
2025-12-04 13:45:00+05:30,59108.9,59140.15,59092.9,59132.6,0,,996.1251321454993,1383.8565651418508,-0.22337877779538576,-0.1919682435858804
2025-12-04 13:50:00+05:30,59132.45,59145.15,59098.6,59102.45,0,,996.106829599376,1383.8471460689523,-0.31189722899757555,-0.1696102113314847
2025-12-04 13:55:00+05:30,59107.55,59121.15,59079.35,59088.8,0,,996.0912587986019,1383.8382987818757,-0.3103389143611477,-0.11116174362494508
2025-12-04 14:00:00+05:30,59091.6,59124.95,59080.1,59119.1,0,,996.078937701,1383.8340668942978,-0.24886960331893596,-0.045819575443811864
2025-12-04 14:05:00+05:30,59123.3,59176.75,59094.8,59174.85,0,,996.0504610586989,1383.830920046705,-0.1155022866488254,-0.002234380389761356
2025-12-04 14:10:00+05:30,59173.45,59210.1,59154.8,59154.8,0,,996.0349194631464,1383.82393608782,-0.19426221162901067,-0.0884459399712479
2025-12-04 14:15:00+05:30,59158.15,59182.85,59145.85,59151.8,0,,996.0283369168974,1383.8214033244872,-0.18356274105180279,-0.030452146749190008
2025-12-04 14:20:00+05:30,59153.7,59167.95,59126.15,59146.35,0,,996.0214631575444,1383.8202294639625,-0.15275405338366307,-0.0014618563547366807
2025-12-04 14:25:00+05:30,59145.8,59172.45,59142.95,59170.0,0,,996.0148872775447,1383.819616319039,-0.11193480055224296,-0.015870299600404914
2025-12-04 14:30:00+05:30,59170.25,59182.3,59146.2,59160.1,0,,996.009389006063,1383.8179719708533,-0.1314635203760071,-0.030204259470476284
2025-12-04 14:35:00+05:30,59158.1,59166.45,59133.15,59162.8,0,,995.9967197200954,1383.8207360096173,-0.14023336547613002,0.07799160413616185
2025-12-04 14:40:00+05:30,59163.8,59181.75,59145.6,59150.35,0,,995.9788434914431,1383.8339763065972,-0.14848141615728644,0.06258147351709634
2025-12-04 14:45:00+05:30,59148.6,59154.75,59123.75,59145.2,0,,995.9539372584503,1383.8402945660205,-0.17610626283363115,0.004314474308492358
2025-12-04 14:50:00+05:30,59141.85,59218.05,59138.0,59201.8,0,,995.9440458799281,1383.848782793809,-0.11487049746026581,0.12654686176443217
2025-12-04 14:55:00+05:30,59199.4,59237.6,59196.6,59226.3,0,,995.9393116212889,1383.8584671110375,-0.09431414247116877,0.16920320571877298
2025-12-04 15:00:00+05:30,59230.15,59305.7,59225.0,59290.8,0,,995.943646422041,1383.9017248232183,0.08598413986930643,0.25278349712503556
2025-12-04 15:05:00+05:30,59289.85,59300.6,59278.7,59281.9,0,,995.9519554976317,1383.947276469942,0.014864622891806279,0.18445236848685087
2025-12-04 15:10:00+05:30,59281.8,59314.5,59275.9,59283.45,0,,995.9711067680578,1383.9747739899317,0.09326507823670416,0.18968741767596092
2025-12-04 15:15:00+05:30,59280.2,59312.6,59251.75,59310.7,0,,995.9946785040465,1384.010201677652,0.21137878960514309,0.20879891772799963
2025-12-04 15:20:00+05:30,59311.5,59318.3,59285.1,59309.05,0,,996.0340992240185,1384.041569306157,0.25761174019850563,0.17762694043036645
2025-12-04 15:25:00+05:30,59309.4,59335.55,59253.95,59272.7,0,,996.0610878147492,1384.0634699982102,0.24485568356068937,0.13991627145482985
2025-12-05 09:15:00+05:30,59133.2,59322.1,59106.55,59319.55,0,,996.0056358494026,1384.0832074650214,-0.02064605279338897,0.26853822912756675
2025-12-05 09:20:00+05:30,59320.9,59392.2,59279.1,59300.3,0,,996.003059321726,1384.0964830617427,-0.07058806849497566,0.27480143073867974
2025-12-05 09:25:00+05:30,59306.45,59327.55,59268.0,59289.55,0,,995.9976668406312,1384.1057814676878,-0.15036850893254103,0.31025219241254154
2025-12-05 09:30:00+05:30,59290.0,59331.35,59277.0,59330.7,0,,995.9906889473152,1384.114663184281,-0.10950794615038185,0.34573268696612314
2025-12-05 09:35:00+05:30,59333.9,59359.35,59274.6,59310.7,0,,995.9882944203769,1384.1258821472927,-0.05906639904028646,0.40994232720398077
2025-12-05 09:40:00+05:30,59306.35,59347.65,59302.7,59325.7,0,,995.9868742226265,1384.1392377060442,-0.04888359829104368,0.4234228850898622
2025-12-05 09:45:00+05:30,59328.05,59378.45,59320.05,59355.85,0,,995.9918604059177,1384.1520698694474,0.15142087541434973,0.39359332324420077
2025-12-05 09:50:00+05:30,59360.8,59373.0,59334.75,59345.45,0,,995.9969927064342,1384.159297188831,0.14086461142351292,0.41474292899872023
2025-12-05 09:55:00+05:30,59346.2,59355.15,59305.5,59333.55,0,,996.0009456937252,1384.1730435427978,0.12038686423532804,0.399296640184233
2025-12-05 10:00:00+05:30,59338.45,59610.7,59321.55,59578.95,0,,996.0373962828891,1384.2158971339486,0.4781551109310201,0.7357308124504214
2025-12-05 10:05:00+05:30,59585.25,59658.65,59467.4,59528.5,0,,996.0726179953324,1384.265961526047,0.595075288446026,0.5587104421340242
2025-12-05 10:10:00+05:30,59527.25,59562.95,59504.95,59557.15,0,,996.1139848935579,1384.3148639402755,0.5206246659609133,0.5623818874244434
2025-12-05 10:15:00+05:30,59558.65,59679.35,59558.65,59645.5,0,,996.1602490806919,1384.3664584659532,0.6464573270466362,0.5297399029858975
2025-12-05 10:20:00+05:30,59647.5,59656.8,59528.85,59540.3,0,,996.1876369088017,1384.3970490293962,0.5131927863572064,0.40472138932483886
2025-12-05 10:25:00+05:30,59533.7,59558.4,59394.65,59422.6,0,,996.2033237697251,1384.412964749031,0.34096214590226265,0.3168877612876287
2025-12-05 10:30:00+05:30,59416.1,59507.7,59345.05,59429.15,0,,996.2291645462984,1384.422126041811,0.4287001029172438,0.32344715343373937
2025-12-05 10:35:00+05:30,59429.2,59494.95,59421.75,59440.85,0,,996.2581185378465,1384.4283351346583,0.4960442851302923,0.33022040573137185
2025-12-05 10:40:00+05:30,59440.35,59514.35,59439.85,59499.3,0,,996.2995154954124,1384.4444328764948,0.8230942981548988,0.39406183404342876
2025-12-05 10:45:00+05:30,59502.3,59558.0,59481.9,59550.2,0,,996.4239034084889,1384.4734105687066,1.0814771258145417,0.5364197950354854
2025-12-05 10:50:00+05:30,59551.1,59570.5,59526.65,59553.3,0,,996.4825320163261,1384.4977389909936,1.01531814744427,0.4335334641557985
2025-12-05 10:55:00+05:30,59553.25,59586.35,59507.45,59526.75,0,,996.5146541948558,1384.5091540502008,0.9217471882102587,0.38936874733035154
2025-12-05 11:00:00+05:30,59527.15,59594.7,59522.55,59566.4,0,,996.5735999333315,1384.5236704729518,1.026156027748738,0.41720698968439673
2025-12-05 11:05:00+05:30,59562.2,59594.15,59536.35,59573.4,0,,996.5936097467912,1384.5396555779544,0.8936832592646919,0.4449380989000378
2025-12-05 11:10:00+05:30,59570.55,59607.25,59552.95,59601.55,0,,996.6160842821431,1384.548965572303,0.7609666186874348,0.45870782367541535
2025-12-05 11:15:00+05:30,59604.0,59636.0,59552.0,59569.15,0,,996.6284050942184,1384.5598762679806,0.5991796817407722,0.407358600281134
2025-12-05 11:20:00+05:30,59572.2,59623.85,59571.35,59588.45,0,,996.6394626512893,1384.5728624314224,0.6582658618853264,0.464196413418864
2025-12-05 11:25:00+05:30,59589.85,59627.5,59574.0,59576.65,0,,996.6557498444059,1384.5804846115684,0.7268558031923249,0.4275313319970892
2025-12-05 11:30:00+05:30,59575.85,59612.55,59567.85,59601.3,0,,996.6703722896476,1384.6858986886234,0.7153446022453208,0.47043891452537073
2025-12-05 11:35:00+05:30,59600.85,59634.55,59594.25,59623.05,0,,996.6998907498779,1384.7361533761377,0.8227260107305348,0.49567902211026754
2025-12-05 11:40:00+05:30,59619.3,59638.8,59600.15,59630.3,0,,996.7140907669501,1384.7584651641819,0.7711247693042773,0.4868383191301761
2025-12-05 11:45:00+05:30,59628.8,59643.65,59586.85,59592.25,0,,996.7320675925915,1384.8226284652021,0.6790122067362659,0.4027498843645682
2025-12-05 11:50:00+05:30,59594.7,59624.9,59585.95,59585.95,0,,996.7431438622567,1384.830760640718,0.718024115020378,0.3371703959783333
2025-12-05 11:55:00+05:30,59586.85,59609.25,59561.75,59571.95,0,,996.753865997436,1384.8350306081538,0.7470383869655502,0.30797671185232134
2025-12-05 12:00:00+05:30,59564.1,59586.9,59551.1,59561.45,0,,996.764652296158,1384.8406420501844,0.7860780060561333,0.27146502172624953
2025-12-05 12:05:00+05:30,59559.4,59586.55,59551.85,59569.15,0,,996.7770013879548,1384.8458293417693,0.7848293651591242,0.3216365723791604
