timestamp,open,high,low,close,volume,vwap,bajaj_vwap,hdfc_vwap,hdfc_vwap_div,bajaj_vwap_div
2025-12-03 09:15:00+05:30,27492.15,27581.2,27492.15,27572.75,0,,1022.8666666666668,989.8333333333334,2685.5952180501768,2595.6348171804725
2025-12-03 09:20:00+05:30,27573.3,27577.9,27526.75,27527.5,0,,1023.6114307333648,990.0547360139914,2680.4018301884053,2589.2528916248975
2025-12-03 09:25:00+05:30,27527.4,27538.25,27482.4,27495.55,0,,1023.6989810464012,989.8830768515596,2677.656335680862,2585.901862664227
2025-12-03 09:30:00+05:30,27494.95,27511.15,27452.25,27454.9,0,,1023.301475569222,989.7473999546826,2673.9299947902946,2582.9727754206483
2025-12-03 09:35:00+05:30,27455.05,27479.2,27450.0,27450.2,0,,1023.0004825704386,989.6291606633116,2673.7864940844256,2583.3027420502626
2025-12-03 09:40:00+05:30,27451.3,27490.9,27449.9,27471.85,0,,1022.984739986828,989.6223735162056,2675.9932207666616,2585.460391164166
2025-12-03 09:45:00+05:30,27470.2,27484.7,27468.2,27481.95,0,,1023.0423190967348,989.5909078364456,2677.102111829636,2586.2964988842673
2025-12-03 09:50:00+05:30,27479.15,27488.8,27462.15,27484.95,0,,1022.9971784954706,989.6151912363654,2677.3371148094407,2586.7082898920908
2025-12-03 09:55:00+05:30,27485.3,27506.65,27474.55,27501.65,0,,1022.84297470697,989.791643318464,2678.5292173002704,2588.746042165351
2025-12-03 10:00:00+05:30,27500.1,27502.55,27445.15,27451.9,0,,1022.5967252752308,989.883786169051,2673.244736762645,2584.528448163312
2025-12-03 10:05:00+05:30,27452.95,27469.45,27445.6,27453.95,0,,1022.4375785026076,989.9802617520628,2673.1815532778523,2585.1468077109594
2025-12-03 10:10:00+05:30,27454.6,27478.95,27452.1,27474.3,0,,1022.3811889785674,990.123662972194,2674.8352077079458,2587.2853585509342
2025-12-03 10:15:00+05:30,27473.5,27475.45,27435.6,27440.65,0,,1022.3033391286772,990.1755776404556,2671.2913365718277,2584.198412516977
2025-12-03 10:20:00+05:30,27440.45,27463.05,27434.8,27451.85,0,,1022.2316748526844,990.1816671556204,2672.4053989868075,2585.482232191263
2025-12-03 10:25:00+05:30,27450.4,27470.95,27445.85,27460.25,0,,1022.0213742188754,990.2032177340112,2673.193371643474,2586.856722638281
2025-12-03 10:30:00+05:30,27458.2,27473.55,27456.75,27468.75,0,,1021.928155146534,990.3035449982772,2673.7707431965,2587.933575532153
2025-12-03 10:35:00+05:30,27468.9,27474.9,27452.25,27458.25,0,,1021.7993235868712,990.3106957828268,2672.6904411846867,2587.2448793185717
2025-12-03 10:40:00+05:30,27458.45,27460.85,27446.7,27453.85,0,,1021.6994160372252,990.3001452524028,2672.2756713322196,2587.0769982900456
2025-12-03 10:45:00+05:30,27453.4,27462.3,27443.95,27443.95,0,,1021.6206189043857,990.2859044190584,2671.3158268267716,2586.3152027444057
2025-12-03 10:50:00+05:30,27444.9,27458.3,27440.85,27454.85,0,,1021.5465893280818,990.2787044402376,2672.4366763515386,2587.5768845803027
2025-12-03 10:55:00+05:30,27452.25,27464.95,27445.8,27462.45,0,,1021.5164518771212,990.2778306501776,2673.2065840521977,2588.4001671765022
2025-12-03 11:00:00+05:30,27464.05,27465.7,27451.3,27454.95,0,,1021.3975353602576,990.28457404903,2672.430341688901,2587.9788769331963
2025-12-03 11:05:00+05:30,27454.0,27460.7,27439.4,27449.5,0,,1021.3176781277338,990.2950330392854,2671.850719654278,2587.6554266954495
2025-12-03 11:10:00+05:30,27449.35,27466.85,27446.0,27462.6,0,,1021.2913949755832,990.3326516965634,2673.068216316319,2589.007283827802
2025-12-03 11:15:00+05:30,27462.4,27465.85,27455.2,27455.35,0,,1021.2706393838312,990.3523724013484,2672.280934050562,2588.3520333615766
2025-12-03 11:20:00+05:30,27455.2,27457.8,27442.35,27446.3,0,,1021.2555999064496,990.374071037276,2671.3063985261547,2587.505459212578
2025-12-03 11:25:00+05:30,27443.15,27464.9,27442.8,27463.5,0,,1021.2493090096934,990.441511947226,2672.8542946474713,2589.206225914746
2025-12-03 11:30:00+05:30,27462.35,27474.0,27455.55,27472.2,0,,1021.1047802041802,990.540962205681,2673.4542081759496,2590.4388788099354
2025-12-03 11:35:00+05:30,27472.4,27518.95,27470.5,27518.2,0,,1021.0686074948958,990.7785359692344,2677.431989186178,2595.039275324852
2025-12-03 11:40:00+05:30,27516.5,27517.65,27486.8,27493.4,0,,1020.959258592555,990.8318536729528,2674.7795852629947,2592.8988369135386
2025-12-03 11:45:00+05:30,27494.7,27505.6,27483.65,27491.6,0,,1020.7042545675696,990.8731129916712,2674.4823872550755,2593.395258908474
2025-12-03 11:50:00+05:30,27492.25,27495.05,27477.3,27482.55,0,,1020.509988743767,990.9022982531852,2673.487360807184,2593.021166194622
2025-12-03 11:55:00+05:30,27482.6,27488.05,27466.85,27479.1,0,,1020.2863310853726,990.9010592887043,2673.142660653248,2593.2733648178887
2025-12-03 12:00:00+05:30,27478.95,27509.9,27477.45,27509.2,0,,1020.1899008851486,990.9102439229016,2676.1545678541165,2596.4783689911224
2025-12-03 12:05:00+05:30,27509.05,27512.2,27498.0,27511.15,0,,1020.1258579957884,990.9267180098597,2676.305199970021,2596.8388051696247
2025-12-03 12:10:00+05:30,27511.0,27545.65,27505.55,27531.1,0,,1020.089777408026,990.9613665933904,2678.2213240707006,2598.8899026078398
2025-12-03 12:15:00+05:30,27530.15,27542.1,27521.95,27533.4,0,,1020.0568864839556,990.9863853276393,2678.3832762643783,2599.2024037899646
2025-12-03 12:20:00+05:30,27534.6,27541.55,27530.4,27533.5,0,,1019.9537966622446,991.0143726580488,2678.3149023511164,2599.485024723885
2025-12-03 12:25:00+05:30,27534.5,27535.55,27523.25,27528.7,0,,1019.9299817461196,991.0293793164352,2677.7884868547476,2599.07743596976
2025-12-03 12:30:00+05:30,27526.5,27531.15,27507.3,27525.65,0,,1019.904114353036,991.0504688569216,2677.421621297259,2598.8468437996808
2025-12-03 12:35:00+05:30,27525.6,27528.65,27516.3,27520.35,0,,1019.8713488156712,991.059346659654,2676.861960159782,2598.413876608857
2025-12-03 12:40:00+05:30,27520.0,27525.5,27508.9,27521.95,0,,1019.8480076630498,991.0719311622016,2676.9881412871614,2598.632521042591
2025-12-03 12:45:00+05:30,27519.7,27529.5,27515.0,27523.8,0,,1019.8276757999038,991.1002245133608,2677.0955266925134,2598.867725707841
2025-12-03 12:50:00+05:30,27523.75,27529.35,27519.1,27529.35,0,,1019.8106065020756,991.1230985198198,2677.5914052566586,2599.4571172803317
2025-12-03 12:55:00+05:30,27528.4,27537.25,27525.85,27534.05,0,,1019.798265772972,991.1337486549132,2678.035763323264,2599.9506592737866
2025-12-03 13:00:00+05:30,27533.45,27536.0,27524.9,27530.0,0,,1019.7863363997842,991.141928320656,2677.6042172532775,2599.585101050764
2025-12-03 13:05:00+05:30,27530.1,27532.8,27512.5,27522.1,0,,1019.7728154466222,991.1557607592302,2676.768404081911,2598.8462119326405
2025-12-03 13:10:00+05:30,27522.45,27528.95,27517.6,27522.05,0,,1019.7696189766262,991.1626202051268,2676.7441425811794,2598.849768403507
2025-12-03 13:15:00+05:30,27521.2,27526.65,27511.45,27518.15,0,,1019.7594307992244,991.1704414598374,2676.3287572892223,2598.494288837611
2025-12-03 13:20:00+05:30,27518.45,27523.4,27505.9,27512.5,0,,1019.7502582217732,991.1895432974565,2675.705230754587,2597.964504365601
2025-12-03 13:25:00+05:30,27512.85,27537.4,27511.25,27526.75,0,,1019.7388570240938,991.2094682398008,2677.087072108206,2599.392085570945
2025-12-03 13:30:00+05:30,27524.85,27539.45,27524.3,27533.75,0,,1019.7162185616352,991.2484947687676,2677.6839153155947,2600.1384795897275
2025-12-03 13:35:00+05:30,27532.8,27543.45,27528.3,27531.65,0,,1019.692991465742,991.3244530588476,2677.259242929787,2599.9940404047547
2025-12-03 13:40:00+05:30,27529.65,27533.75,27507.2,27507.2,0,,1019.6530219252406,991.3588125172092,2674.6966741693736,2597.702003379811
2025-12-03 13:45:00+05:30,27509.45,27520.4,27479.95,27485.3,0,,1019.6287097974572,991.3793546682311,2672.4301369174727,2595.618486994131
2025-12-03 13:50:00+05:30,27486.05,27503.9,27483.85,27492.9,0,,1019.5928507888184,991.387459719575,2673.1740734118903,2596.4586872818736
2025-12-03 13:55:00+05:30,27492.95,27497.8,27489.2,27493.85,0,,1019.5769018856038,991.3918425447324,2673.2576384155036,2596.5940429949837
2025-12-03 14:00:00+05:30,27492.0,27502.6,27479.25,27502.6,0,,1019.5572420349928,991.4006751669637,2674.1155204850184,2597.5042563677916
2025-12-03 14:05:00+05:30,27498.05,27538.55,27498.05,27519.75,0,,1019.5203174411542,991.484823281104,2675.609808017974,2599.284117168995
2025-12-03 14:10:00+05:30,27519.35,27530.6,27511.45,27529.7,0,,1019.508323543727,991.4925659623884,2676.591670486042,2600.29183325439
2025-12-03 14:15:00+05:30,27529.45,27540.35,27519.35,27539.95,0,,1019.5022671807652,991.5553311228985,2677.4496425541943,2601.3132669293973
2025-12-03 14:20:00+05:30,27539.55,27555.05,27527.45,27551.1,0,,1019.4958599163124,991.5854831304734,2678.489648015027,2602.4239217863615
2025-12-03 14:25:00+05:30,27550.55,27554.85,27517.85,27521.0,0,,1019.468780697896,991.7223736829066,2675.071000747591,2599.543185732475
2025-12-03 14:30:00+05:30,27521.1,27540.15,27517.5,27531.35,0,,1019.4563484834345,991.7887809455536,2675.928759120677,2600.5913535146683
2025-12-03 14:35:00+05:30,27530.0,27548.6,27526.5,27542.95,0,,1019.4459110249674,991.8603459549222,2676.897988948513,2601.7568761748107
2025-12-03 14:40:00+05:30,27543.4,27565.05,27541.9,27555.45,0,,1019.4373341005625,991.9461772453452,2677.9178580557714,2603.005773700828
2025-12-03 14:45:00+05:30,27556.1,27567.55,27553.05,27567.55,0,,1019.4238841031266,992.0367669073132,2678.8839002350865,2604.22838133261
2025-12-03 14:50:00+05:30,27566.8,27589.8,27560.3,27586.45,0,,1019.4092473214016,992.1979213209004,2680.3374112369147,2606.1212238839425
2025-12-03 14:55:00+05:30,27586.55,27606.8,27583.2,27606.0,0,,1019.3979682453454,992.29906799457,2682.024179040251,2608.0689642257435
2025-12-03 15:00:00+05:30,27605.95,27622.9,27594.7,27606.35,0,,1019.3895179164472,992.6692066322186,2681.022098354269,2608.1257473026826
2025-12-03 15:05:00+05:30,27606.5,27632.7,27604.9,27632.3,0,,1019.4355388132732,993.069065105814,2682.5154333103415,2610.5490193295414
2025-12-03 15:10:00+05:30,27631.75,27654.0,27631.75,27644.55,0,,1019.5138369357006,993.3403307657918,2682.9887847892073,2611.5424036901527
2025-12-03 15:15:00+05:30,27644.4,27651.15,27624.2,27631.95,0,,1019.5594063199054,993.5545171558751,2681.120665537161,2610.1853828937133
2025-12-03 15:20:00+05:30,27631.7,27645.45,27630.2,27634.7,0,,1019.6268845303792,993.8340913683592,2680.6150181416297,2610.2757311786672
2025-12-03 15:25:00+05:30,27636.65,27653.0,27621.6,27621.6,0,,1019.7181661966844,994.0630816277852,2678.6566577615413,2608.7484479189234
2025-12-04 09:15:00+05:30,27605.2,27634.9,27545.35,27549.7,0,,1019.6849321163484,994.246857738314,2670.91144775346,2601.7855351476856
2025-12-04 09:20:00+05:30,27547.5,27609.25,27524.45,27604.4,0,,1019.6847372303674,994.4076834912894,2675.9640696945403,2607.1504546570072
2025-12-04 09:25:00+05:30,27604.25,27618.05,27584.1,27618.05,0,,1019.6935945921238,994.5396310842402,2676.968271228266,2608.4655769606147
2025-12-04 09:30:00+05:30,27617.8,27619.8,27589.7,27616.45,0,,1019.707079783994,994.605677948057,2676.622998671667,2608.2728508514456
2025-12-04 09:35:00+05:30,27616.5,27657.9,27616.25,27631.2,0,,1019.7396937557148,994.6816034731528,2677.8939414903725,2609.6326806926504
2025-12-04 09:40:00+05:30,27631.25,27640.75,27610.2,27638.15,0,,1019.7692219676624,994.729025634096,2678.4601924510944,2610.2357479147795
2025-12-04 09:45:00+05:30,27637.7,27639.15,27613.5,27615.35,0,,1019.788700697178,994.7593914953834,2676.083366097897,2607.948223109432
2025-12-04 09:50:00+05:30,27615.9,27636.85,27611.95,27619.45,0,,1019.8068234952742,994.785519726885,2676.4226008821306,2608.302137588903
2025-12-04 09:55:00+05:30,27621.55,27631.95,27618.55,27619.1,0,,1019.8489125585138,994.8132623165544,2676.3099916546416,2608.156047419951
2025-12-04 10:00:00+05:30,27623.05,27624.75,27608.0,27613.45,0,,1019.8694271629942,994.8397641827584,2675.6681019564912,2607.547580557766
2025-12-04 10:05:00+05:30,27614.35,27641.95,27612.9,27624.45,0,,1019.8760678833984,994.8944019214778,2676.621312437565,2608.608513319707
2025-12-04 10:10:00+05:30,27626.3,27640.55,27618.65,27637.85,0,,1019.8977733541038,994.9532693162222,2677.803827811331,2609.864725864468
2025-12-04 10:15:00+05:30,27637.75,27648.65,27632.1,27639.45,0,,1019.937029283368,995.0364308792168,2677.732467099492,2609.9172994454507
2025-12-04 10:20:00+05:30,27637.6,27661.65,27636.25,27648.8,0,,1019.946137332712,995.0846494617304,2678.537485726066,2610.8098151442687
2025-12-04 10:25:00+05:30,27647.85,27680.9,27647.5,27676.5,0,,1019.959164750564,995.1361778443204,2681.177151046128,2613.490986354186
2025-12-04 10:30:00+05:30,27682.4,27688.3,27668.4,27683.4,0,,1019.9857538938596,995.2120613405076,2681.658409837966,2614.0967306961775
2025-12-04 10:35:00+05:30,27683.3,27697.05,27679.65,27686.8,0,,1020.007616125104,995.2637213586156,2681.8556434675697,2614.371889219718
2025-12-04 10:40:00+05:30,27687.4,27695.75,27680.05,27689.5,0,,1020.023617205525,995.3175177277888,2681.976555904731,2614.5940087013523
2025-12-04 10:45:00+05:30,27689.25,27694.3,27672.15,27675.9,0,,1020.0389522527628,995.3663230918868,2680.473817320934,2613.219915658867
2025-12-04 10:50:00+05:30,27676.8,27681.2,27662.05,27665.75,0,,1020.053369610744,995.4067684900172,2679.341157381075,2612.186521236369
2025-12-04 10:55:00+05:30,27667.0,27675.5,27657.15,27658.5,0,,1020.1098046360502,995.4520104882656,2678.486527585956,2611.3257684909586
2025-12-04 11:00:00+05:30,27658.25,27676.0,27656.1,27673.05,0,,1020.1734738659412,995.5114805419952,2679.7821060721185,2612.5827821353896
2025-12-04 11:05:00+05:30,27672.6,27676.9,27650.1,27654.2,0,,1020.1864414398614,995.5595235901416,2677.754553567493,2610.7006010557902
2025-12-04 11:10:00+05:30,27653.75,27659.35,27642.15,27649.7,0,,1020.2421084729892,995.60357636572,2677.1796582863317,2610.111626482825
2025-12-04 11:15:00+05:30,27650.3,27650.65,27635.55,27644.65,0,,1020.3411375670604,995.7075527627036,2676.3824752857186,2609.3536643947277
2025-12-04 11:20:00+05:30,27643.2,27646.0,27627.6,27633.75,0,,1020.3662731065556,995.8326412475424,2674.93916702524,2608.218678756177
2025-12-04 11:25:00+05:30,27634.95,27643.85,27628.2,27630.15,0,,1020.377968262218,995.9207175245368,2674.3322850716045,2607.8348278193685
2025-12-04 11:30:00+05:30,27624.0,27636.0,27623.3,27628.4,0,,1020.3827433689216,996.0131144631304,2673.8992186756723,2607.65065163503
2025-12-04 11:35:00+05:30,27628.8,27634.0,27598.8,27601.85,0,,1020.4045726996436,996.0525782489236,2671.1237943407054,2604.9908181982064
2025-12-04 11:40:00+05:30,27602.7,27607.1,27585.05,27595.8,0,,1020.408710766237,996.076056737126,2670.451092901111,2604.386948958715
2025-12-04 11:45:00+05:30,27594.95,27596.75,27570.95,27595.85,0,,1020.41506347226,996.0956368344678,2670.40165417228,2604.375012467678
2025-12-04 11:50:00+05:30,27593.2,27597.9,27571.75,27579.2,0,,1020.4194464170884,996.106675787642,2668.6994445843425,2602.7317145744814
2025-12-04 11:55:00+05:30,27579.15,27597.2,27572.8,27577.6,0,,1020.441562526336,996.1337529607029,2668.463564057941,2602.516343192192
2025-12-04 12:00:00+05:30,27577.15,27588.8,27574.75,27583.8,0,,1020.4477014874774,996.1447002146598,2669.055539225973,2603.1076614501544
2025-12-04 12:05:00+05:30,27585.05,27599.15,27579.25,27580.55,0,,1020.4609795268487,996.1555534920258,2668.6991156467793,2602.7540056248026
2025-12-04 12:10:00+05:30,27582.2,27582.2,27563.95,27572.75,0,,1020.5339996340506,996.1633080020528,2667.8945589053137,2601.7963154473255
2025-12-04 12:15:00+05:30,27574.1,27574.35,27560.45,27564.75,0,,1020.5414888533008,996.1675153495244,2667.0797908249783,2600.9925908031687
2025-12-04 12:20:00+05:30,27564.95,27571.1,27549.1,27570.8,0,,1020.549063453126,996.1707603355064,2667.6781027696757,2601.565361954431
2025-12-04 12:25:00+05:30,27570.05,27588.15,27568.25,27579.55,0,,1020.5550248447332,996.1749353692924,2668.544863034119,2602.406957840998
2025-12-04 12:30:00+05:30,27579.8,27592.05,27577.8,27581.35,0,,1020.5659033853832,996.178792016774,2668.7148352316635,2602.5545247502555
2025-12-04 12:35:00+05:30,27583.2,27585.75,27574.9,27575.95,0,,1020.5806587993368,996.182878552194,2668.1614082825445,2601.9863410346966
2025-12-04 12:40:00+05:30,27577.35,27584.25,27556.15,27561.55,0,,1020.600667537518,996.1869556769964,2666.7045671431733,2600.5224351361517
2025-12-04 12:45:00+05:30,27562.1,27562.1,27527.15,27535.2,0,,1020.6116907936768,996.1864993901615,2664.060747345633,2597.911482729274
2025-12-04 12:50:00+05:30,27534.45,27548.95,27532.85,27540.25,0,,1020.63166857378,996.184207016226,2664.5740422334784,2598.3534656027728
