timestamp,open,high,low,close,volume,vwap,reliance_vwap,infy_vwap,reliance_vwap_div,infy_vwap_div
2025-12-03 12:40:00+05:30,25928.2,25929.95,25916.0,25922.9,0,,1540.4465070151084,1572.6527695556756,1582.8172794023385,1548.3549644162101
2025-12-03 12:45:00+05:30,25922.5,25932.25,25920.5,25927.4,0,,1540.4139452352886,1572.664108871646,1583.144980620112,1548.6292180090747
2025-12-03 12:50:00+05:30,25927.0,25933.1,25923.7,25932.45,0,,1540.3812062501738,1572.6804458862514,1583.508594806129,1548.9331998647892
2025-12-03 12:55:00+05:30,25931.6,25938.9,25928.6,25938.3,0,,1540.3477464327264,1572.7202398032732,1583.924948770186,1549.2634445427207
2025-12-03 13:00:00+05:30,25937.75,25941.55,25934.15,25940.5,0,,1540.2760410426906,1572.7622804397142,1584.1461730742476,1549.3592402754937
2025-12-03 13:05:00+05:30,25939.5,25941.45,25930.45,25937.55,0,,1540.2322789417203,1572.8019255842028,1584.0024945991559,1549.1301020225883
2025-12-03 13:10:00+05:30,25937.2,25941.85,25936.05,25938.1,0,,1540.2001488982078,1572.8302703575712,1584.0733341413445,1549.1353510193549
2025-12-03 13:15:00+05:30,25936.1,25939.95,25925.35,25929.6,0,,1540.155199727381,1572.862406274098,1583.5705911059958,1548.5612407396636
2025-12-03 13:20:00+05:30,25929.3,25934.35,25924.1,25927.2,0,,1540.1227389025337,1572.8911241277058,1583.4502436133955,1548.3785560414242
2025-12-03 13:25:00+05:30,25926.65,25947.2,25926.4,25939.65,0,,1540.1044001656396,1572.9026752512452,1584.2786759917165,1549.1579808557813
2025-12-03 13:30:00+05:30,25938.7,25951.7,25938.7,25948.3,0,,1540.0898886046405,1572.9226001083175,1584.8562017058498,1549.687021994159
2025-12-03 13:35:00+05:30,25947.95,25953.45,25941.6,25945.05,0,,1540.0630235982094,1572.9341546478258,1584.6745621735583,1549.4682834202301
2025-12-03 13:40:00+05:30,25943.55,25948.45,25928.05,25928.3,0,,1540.040278689606,1572.9627324841315,1583.6118093003352,1548.3734461433955
2025-12-03 13:45:00+05:30,25929.25,25934.9,25905.95,25910.05,0,,1539.985033328831,1572.9753043624971,1582.4871306698903,1547.200050003388
2025-12-03 13:50:00+05:30,25909.6,25916.7,25906.75,25913.95,0,,1539.946815961063,1572.9750531924174,1582.7821410070844,1547.448250842032
2025-12-03 13:55:00+05:30,25913.55,25918.9,25912.6,25917.15,0,,1539.9192803476517,1572.9684978189366,1583.0200342805601,1547.6585536160756
2025-12-03 14:00:00+05:30,25916.5,25922.3,25905.65,25920.4,0,,1539.8576010077743,1572.9626996862069,1583.298506500611,1547.8712435565642
2025-12-03 14:05:00+05:30,25921.2,25955.5,25921.2,25940.7,0,,1539.8150605546116,1572.97242763251,1584.6633511076755,1549.1516026789802
2025-12-03 14:10:00+05:30,25939.95,25951.25,25934.8,25948.35,0,,1539.8241383360555,1572.974339481252,1585.150229430743,1549.6359380253753
2025-12-03 14:15:00+05:30,25948.6,25953.7,25936.15,25940.75,0,,1539.83962887218,1572.974135126838,1584.6397192024278,1549.1529911843238
2025-12-03 14:20:00+05:30,25940.15,25955.7,25929.55,25953.0,0,,1539.8494372018015,1572.9740797792483,1585.4245209298851,1549.931828733138
2025-12-03 14:25:00+05:30,25952.65,25955.75,25918.5,25921.45,0,,1539.8225916204713,1572.970961474615,1583.4049676281802,1547.9293410286093
2025-12-03 14:30:00+05:30,25921.4,25937.65,25918.45,25930.4,0,,1539.8149740462427,1573.0115095701844,1583.9945342174128,1548.4558340634978
2025-12-03 14:35:00+05:30,25929.25,25937.95,25924.15,25936.65,0,,1539.8028405257326,1573.1519226070554,1584.413700077634,1548.7059912826044
2025-12-03 14:40:00+05:30,25936.7,25946.2,25934.15,25939.3,0,,1539.795047040983,1573.2745016926365,1584.5943263583963,1548.7459735788461
2025-12-03 14:45:00+05:30,25939.2,25949.1,25935.1,25948.95,0,,1539.7880192480652,1573.3635481349954,1585.2287247092506,1549.2659964544678
2025-12-03 14:50:00+05:30,25948.65,25964.55,25947.1,25963.35,0,,1539.7863076823064,1573.4420254891625,1586.1657926469131,1550.0989282988253
2025-12-03 14:55:00+05:30,25963.6,25976.25,25961.65,25976.1,0,,1539.7813912708623,1573.4912994394178,1586.9992160744691,1550.8575553772944
2025-12-03 15:00:00+05:30,25977.45,25989.75,25966.65,25973.0,0,,1539.6325720062423,1573.7422555620442,1586.9609329033276,1550.3973193961192
2025-12-03 15:05:00+05:30,25972.55,25990.15,25971.8,25989.95,0,,1539.557666121472,1573.9924204054144,1588.143976150964,1551.21189041722
2025-12-03 15:10:00+05:30,25989.65,26005.55,25989.65,25992.45,0,,1539.5124034964117,1574.1342018424614,1588.3559977151288,1551.2219840962018
2025-12-03 15:15:00+05:30,25992.75,25993.55,25976.35,25983.5,0,,1539.4344087403729,1574.175832223437,1587.8601551631384,1550.6097646855453
2025-12-03 15:20:00+05:30,25983.45,25991.4,25981.3,25984.6,0,,1539.4465750288923,1574.201316748868,1587.9182702077414,1550.652919898765
2025-12-03 15:25:00+05:30,25984.45,25995.05,25981.15,25985.1,0,,1539.438727949391,1574.224559620003,1587.959353511487,1550.6603102591957
2025-12-04 09:15:00+05:30,25981.85,25988.85,25938.95,25949.55,0,,1539.4036612728155,1574.502847886512,1585.688468386797,1548.1107058543985
2025-12-04 09:20:00+05:30,25949.5,25994.3,25945.9,25992.65,0,,1539.434295513331,1575.1313662366786,1588.4546534889712,1550.1893465623716
2025-12-04 09:25:00+05:30,25990.35,25996.85,25973.35,25995.85,0,,1539.4827909533824,1575.3872771457025,1588.609327285893,1550.1244092245977
2025-12-04 09:30:00+05:30,25994.45,26001.95,25979.35,26000.8,0,,1539.5486662793303,1575.5741561727466,1588.8585966455253,1550.2428589688836
2025-12-04 09:35:00+05:30,26001.8,26029.95,26001.05,26013.45,0,,1539.640872098022,1575.6706064515554,1589.5790746677346,1550.9446767292852
2025-12-04 09:40:00+05:30,26013.4,26028.75,25999.15,26028.15,0,,1539.696509772255,1575.8147946086444,1590.4727545203027,1551.7264648771195
2025-12-04 09:45:00+05:30,26027.4,26029.05,26013.85,26016.3,0,,1539.7879931669463,1576.0771991125132,1589.6027320287897,1550.6995986395677
2025-12-04 09:50:00+05:30,26016.35,26036.3,26015.35,26027.9,0,,1539.9203369670363,1576.2799689451094,1590.2108099477068,1551.2231654772977
2025-12-04 09:55:00+05:30,26028.35,26036.35,26025.85,26028.3,0,,1540.0308487830866,1576.4359718602816,1590.11549480111,1551.0851353693208
2025-12-04 10:00:00+05:30,26030.65,26034.3,26022.95,26025.05,0,,1540.2178552434318,1576.5235676420966,1589.6992793195957,1550.7872469628837
2025-12-04 10:05:00+05:30,26025.4,26040.65,26021.45,26027.5,0,,1540.3258671029296,1576.5960605024798,1589.739850240453,1550.866740825467
2025-12-04 10:10:00+05:30,26028.35,26044.85,26026.45,26042.75,0,,1540.4105469647932,1576.740531230823,1590.6369572263918,1551.682663327663
2025-12-04 10:15:00+05:30,26042.55,26049.55,26037.15,26046.55,0,,1540.501582337885,1576.8665206275964,1590.7837225633625,1551.7916804799315
2025-12-04 10:20:00+05:30,26047.8,26057.75,26046.1,26050.55,0,,1540.5713828491328,1576.920884976173,1590.9667601265,1551.988393849804
2025-12-04 10:25:00+05:30,26050.25,26078.95,26050.15,26078.9,0,,1540.7196073795171,1577.009926169802,1592.6441303849863,1553.6928250882804
2025-12-04 10:30:00+05:30,26078.45,26088.45,26075.15,26084.65,0,,1540.932640277142,1577.0582457801363,1592.7832741156415,1554.006760358841
2025-12-04 10:35:00+05:30,26084.45,26097.05,26083.15,26089.6,0,,1541.1373137751234,1577.0897603977137,1592.8796523712545,1554.2875779892624
2025-12-04 10:40:00+05:30,26090.15,26098.25,26088.3,26092.7,0,,1541.3578093502224,1577.1313798012457,1592.8386025435384,1554.4404818885964
2025-12-04 10:45:00+05:30,26093.1,26097.8,26082.4,26083.4,0,,1541.5546579180202,1577.1714344304444,1592.019148722725,1553.8088016677375
2025-12-04 10:50:00+05:30,26084.35,26085.95,26075.45,26078.05,0,,1541.7317119816837,1577.2041406850544,1591.4778231084226,1553.435299039544
2025-12-04 10:55:00+05:30,26078.5,26087.25,26074.8,26075.5,0,,1541.91518128017,1577.242218910312,1591.1111789139338,1553.2337067425883
2025-12-04 11:00:00+05:30,26076.35,26086.9,26074.4,26083.0,0,,1542.0231834370547,1577.273424343234,1591.4791087552223,1553.6765025924901
2025-12-04 11:05:00+05:30,26083.25,26085.9,26072.9,26074.7,0,,1542.1486635921472,1577.3411076971602,1590.8032679069902,1553.079341732732
2025-12-04 11:10:00+05:30,26074.45,26077.05,26068.55,26077.05,0,,1542.4417812592033,1577.3995094471036,1590.6343122209432,1553.167117386787
2025-12-04 11:15:00+05:30,26077.45,26077.45,26066.75,26070.3,0,,1542.7457723816362,1577.4829206660447,1589.863648743214,1552.6518074118103
2025-12-04 11:20:00+05:30,26070.45,26072.45,26059.05,26063.15,0,,1543.140167631179,1577.563678221631,1588.9684130255412,1552.1139754802598
2025-12-04 11:25:00+05:30,26063.75,26069.65,26060.0,26060.6,0,,1543.3211246884985,1577.6460267338457,1588.6051504841569,1551.86610674338
2025-12-04 11:30:00+05:30,26058.15,26066.3,26056.65,26061.3,0,,1543.413441926134,1577.898820730914,1588.5495028134699,1551.6458252961932
2025-12-04 11:35:00+05:30,26061.05,26063.3,26033.15,26034.75,0,,1543.5399156037518,1577.9812449399733,1586.6910752882327,1549.877023791266
2025-12-04 11:40:00+05:30,26035.05,26041.3,26023.05,26028.8,0,,1543.719657366434,1578.0523074469324,1586.1092540859913,1549.4256798186211
2025-12-04 11:45:00+05:30,26028.75,26033.4,26014.4,26031.3,0,,1543.7854663282828,1578.4421330067685,1586.199317701343,1549.1767075688151
2025-12-04 11:50:00+05:30,26032.7,26032.9,26015.6,26016.7,0,,1543.8297917459554,1578.5159899091493,1585.205204556719,1548.1746251742043
2025-12-04 11:55:00+05:30,26018.15,26030.15,26016.85,26024.0,0,,1543.87563828907,1578.602031682378,1585.627997138417,1548.5472258175926
2025-12-04 12:00:00+05:30,26024.15,26036.4,26022.65,26032.65,0,,1543.9846138913422,1578.6731183966197,1586.0692629824384,1549.020921217692
2025-12-04 12:05:00+05:30,26034.0,26044.1,26031.85,26032.0,0,,1544.039222279156,1578.7524320656332,1585.967534009542,1548.8969056370565
2025-12-04 12:10:00+05:30,26032.1,26033.4,26020.4,26028.15,0,,1544.0911543087752,1578.835449799836,1585.6614926760403,1548.566353339725
2025-12-04 12:15:00+05:30,26028.25,26028.25,26016.65,26018.15,0,,1544.1219245324771,1578.9025625109748,1584.9802846933653,1547.8629281988483
2025-12-04 12:20:00+05:30,26017.45,26020.15,26004.85,26019.5,0,,1544.1560304852017,1578.974702844515,1585.030494737258,1547.8731390139437
2025-12-04 12:25:00+05:30,26019.95,26030.1,26017.8,26024.25,0,,1544.178655349574,1579.0709119406258,1585.3134130460173,1548.0735477558167
2025-12-04 12:30:00+05:30,26024.6,26030.75,26021.75,26025.9,0,,1544.2018538407451,1579.129741997031,1585.3949459565972,1548.1166371476609
2025-12-04 12:35:00+05:30,26026.8,26030.7,26023.55,26023.95,0,,1544.2217854529652,1579.183795630812,1585.2469149932642,1547.9367425122684
2025-12-04 12:40:00+05:30,26024.85,26029.4,26006.7,26009.55,0,,1544.2365549800766,1579.2783820785328,1584.298297182556,1546.9262351180985
2025-12-04 12:45:00+05:30,26010.0,26010.0,25990.7,25993.35,0,,1544.260672511261,1579.370280366253,1583.2229469219,1545.804680709339
2025-12-04 12:50:00+05:30,25993.4,25997.75,25989.25,25992.85,0,,1544.2948509790472,1579.420469661021,1583.1533164486777,1545.720724740173
2025-12-04 12:55:00+05:30,25993.3,26009.15,25991.75,26002.4,0,,1544.3126334764856,1579.5231138805686,1583.752333325448,1546.218391582594
2025-12-04 13:00:00+05:30,26002.45,26007.2,25997.3,26005.85,0,,1544.3306196818642,1579.55492102951,1583.9561210900079,1546.4036580032373
2025-12-04 13:05:00+05:30,26005.6,26007.45,25997.55,25997.95,0,,1544.3421065103903,1579.5882063433603,1583.4320511240355,1545.868834395991
2025-12-04 13:10:00+05:30,25997.7,26002.75,25991.85,26000.8,0,,1544.3513475074826,1579.6645496959334,1583.6065214022822,1545.9697095186978
2025-12-04 13:15:00+05:30,26001.2,26006.65,25994.3,25995.65,0,,1544.358237026966,1579.7226890061124,1583.2655388327555,1545.5831255013022
2025-12-04 13:20:00+05:30,25996.35,26020.3,25995.05,26017.85,0,,1544.3613780712635,1579.8009464562354,1584.6996026599304,1546.9068497751255
2025-12-04 13:25:00+05:30,26018.9,26022.45,26012.3,26015.7,0,,1544.3639509232244,1579.8633923845753,1584.5575801253167,1546.705666160988
2025-12-04 13:30:00+05:30,26015.65,26027.6,26001.85,26002.4,0,,1544.3670926674208,1579.9407661255302,1583.692958977054,1545.7832190611407
2025-12-04 13:35:00+05:30,26003.1,26003.55,25974.8,25980.55,0,,1544.3476865224252,1580.026146894616,1582.2992792836187,1544.3113964324061
2025-12-04 13:40:00+05:30,25980.05,25981.05,25962.4,25976.3,0,,1544.3077439047986,1580.10967929122,1582.0675867569405,1543.9555013454526
2025-12-04 13:45:00+05:30,25976.65,25980.95,25970.9,25978.65,0,,1544.2819290344278,1580.193378748681,1582.2478791967294,1544.0171405206052
2025-12-04 13:50:00+05:30,25979.3,25983.55,25973.4,25975.55,0,,1544.2544678719496,1580.3072769109272,1582.0770501506431,1543.7024861883294
2025-12-04 13:55:00+05:30,25976.0,25978.35,25970.05,25973.3,0,,1544.238798356249,1580.4113933616352,1581.948415468323,1543.4518321684043
2025-12-04 14:00:00+05:30,25973.45,25989.55,25970.5,25986.7,0,,1544.2219221418854,1580.5814065665993,1582.8345477673063,1544.1228456843187
2025-12-04 14:05:00+05:30,25987.8,26006.9,25977.9,26005.6,0,,1544.1907754511594,1580.7356387497468,1584.0924329704053,1545.1580746650743
2025-12-04 14:10:00+05:30,26005.1,26022.7,26001.65,26004.05,0,,1544.2016590971778,1580.9053059935309,1583.9801878728292,1544.8834665437203
2025-12-04 14:15:00+05:30,26004.8,26011.2,25998.65,26001.0,0,,1544.1963082942395,1581.0284158417985,1583.788509293964,1544.5624720891622
2025-12-04 14:20:00+05:30,26001.1,26007.4,25992.45,26002.25,0,,1544.1916526314824,1581.119081435581,1583.8745343357568,1544.5472264107516
2025-12-04 14:25:00+05:30,26002.3,26015.9,25999.6,26014.0,0,,1544.1868978478576,1581.171689069872,1584.6406374938076,1545.2356299968158
2025-12-04 14:30:00+05:30,26014.15,26020.85,26006.0,26008.95,0,,1544.168795285403,1581.222812179075,1584.333350046286,1544.8630641849393
2025-12-04 14:35:00+05:30,26008.65,26017.2,25998.65,26013.75,0,,1544.1630790215354,1581.2956448775217,1584.6504331967133,1545.0908521925942
2025-12-04 14:40:00+05:30,26014.8,26019.95,26000.6,26000.6,0,,1544.15174950099,1581.3725553886586,1583.8111933236084,1544.1792866203975
2025-12-04 14:45:00+05:30,26000.55,26006.45,25988.15,26003.65,0,,1544.1346548347394,1581.45866765114,1584.0273559421562,1544.282619072296
2025-12-04 14:50:00+05:30,26004.75,26029.5,26003.95,26025.05,0,,1544.160074084429,1581.54163523976,1585.385500944965,1545.5494702202154
2025-12-04 14:55:00+05:30,26025.85,26046.1,26025.1,26042.25,0,,1544.2270215283584,1581.6316004750454,1586.4262596716746,1546.5433538491627
2025-12-04 15:00:00+05:30,26043.65,26059.05,26042.35,26049.4,0,,1544.3469687265112,1581.8328509950918,1586.758256240868,1546.7858777628098
2025-12-04 15:05:00+05:30,26049.0,26056.1,26045.4,26046.6,0,,1544.354891671105,1582.057348551211,1586.5682972529503,1546.375210345725
2025-12-04 15:10:00+05:30,26045.9,26055.8,26036.6,26037.7,0,,1544.244348904144,1582.2649647229907,1586.1126944370797,1545.5966971725531
2025-12-04 15:15:00+05:30,26037.35,26040.9,26023.55,26040.7,0,,1543.9927739011173,1582.4627088824757,1586.581727594778,1545.5806417321369
2025-12-04 15:20:00+05:30,26040.1,26040.15,26022.8,26030.45,0,,1543.769284355276,1582.6927149404305,1586.161932601936,1544.6938659839436
2025-12-04 15:25:00+05:30,26030.35,26032.05,26004.9,26017.1,0,,1542.1325232579643,1582.7992826964926,1587.0858767076218,1543.739688564723
2025-12-05 09:15:00+05:30,25999.8,26051.05,25985.35,26050.6,0,,1541.72738911477,1583.208237807138,1589.702095450075,1545.4310543559343
2025-12-05 09:20:00+05:30,26051.35,26061.95,26031.25,26040.35,0,,1541.5715109925816,1583.2864585110626,1589.2080460953273,1544.7023758725625
2025-12-05 09:25:00+05:30,26040.8,26051.05,26026.35,26037.45,0,,1541.3943150806604,1583.4062648744878,1589.2140930620649,1544.394782160592
2025-12-05 09:30:00+05:30,26036.6,26049.65,26029.3,26049.65,0,,1541.1731489295596,1583.507053357518,1590.2481085978627,1545.0605600250908
2025-12-05 09:35:00+05:30,26049.45,26056.35,26027.8,26035.75,0,,1541.0378841920074,1583.8026438318377,1589.4944807700813,1543.8759021773915
2025-12-05 09:40:00+05:30,26035.85,26049.35,26032.1,26047.2,0,,1540.9333209644988,1583.8807872434982,1590.3521810857187,1544.5177067480665
2025-12-05 09:45:00+05:30,26047.25,26062.1,26044.8,26054.65,0,,1540.8202720910374,1584.006228291323,1590.9597097032868,1544.8578000924472
2025-12-05 09:50:00+05:30,26055.05,26055.05,26038.4,26041.9,0,,1540.7127188522625,1584.1131541484856,1590.2502122134515,1543.9419072937628
2025-12-05 09:55:00+05:30,26042.15,26043.75,26018.85,26024.35,0,,1540.641184080475,1584.1812299527664,1589.1895574979396,1542.763435644035
2025-12-05 10:00:00+05:30,26023.8,26092.6,26006.65,26085.15,0,,1540.516291188796,1584.5709088577537,1593.2732324349804,1546.1964468856506
2025-12-05 10:05:00+05:30,26086.0,26102.05,26062.35,26079.7,0,,1540.4366072144137,1584.7438961095354,1593.0070265702248,1545.6728474565714
2025-12-05 10:10:00+05:30,26079.35,26080.3,26062.45,26078.55,0,,1540.4014548979978,1584.8419760085856,1592.9710055179653,1545.4984405245664
2025-12-05 10:15:00+05:30,26077.15,26113.85,26077.15,26105.55,0,,1540.323395390346,1585.0544379171308,1594.8096794559417,1546.981288182409
2025-12-05 10:20:00+05:30,26106.05,26110.95,26084.8,26086.45,0,,1540.2839061265322,1585.1108557496625,1593.6130992630804,1545.7177051924657
2025-12-05 10:25:00+05:30,26085.25,26092.75,26036.5,26040.75,0,,1540.2267062948315,1585.209492226435,1590.7088997725286,1542.7324039944795
2025-12-05 10:30:00+05:30,26039.75,26064.95,26007.25,26047.05,0,,1540.1526200463975,1585.549656869713,1591.1992786283301,1542.7773098840464
2025-12-05 10:35:00+05:30,26047.0,26072.8,26045.8,26062.3,0,,1540.114989733202,1586.1991218008668,1592.2307862554364,1543.0660969229746
2025-12-05 10:40:00+05:30,26062.85,26098.15,26062.85,26096.25,0,,1540.0708784824303,1587.0558522209951,1594.4836997187408,1544.3183120165413
2025-12-05 10:45:00+05:30,26096.15,26126.6,26090.8,26124.2,0,,1540.012691619458,1587.2451848761514,1596.362643123942,1545.8830840326918
2025-12-05 10:50:00+05:30,26124.55,26134.15,26116.3,26130.7,0,,1539.971576053833,1587.6157241493563,1596.8300198734673,1545.908364506834
2025-12-05 10:55:00+05:30,26129.15,26135.4,26109.85,26116.75,0,,1539.9260145932449,1587.7502867845294,1595.9743359422666,1544.8902713090333
2025-12-05 11:00:00+05:30,26115.0,26140.55,26115.0,26137.25,0,,1539.902454880042,1587.8128474804314,1597.3315366287982,1546.1165458810233
2025-12-05 11:05:00+05:30,26136.05,26139.35,26126.25,26136.95,0,,1539.8733065202837,1587.8593800998735,1597.3441834031635,1546.049412659957
2025-12-05 11:10:00+05:30,26135.85,26146.35,26131.85,26143.5,0,,1539.8497565045452,1587.9667700286943,1597.7955082673568,1546.3505719031884
2025-12-05 11:15:00+05:30,26142.95,26149.15,26131.05,26136.0,0,,1539.828301399,1588.1574196690194,1597.3320971081205,1545.6806911147942
2025-12-05 11:20:00+05:30,26136.65,26156.65,26136.25,26142.85,0,,1539.8110806298484,1588.2830618794555,1597.7959393113638,1545.9817917509304
2025-12-05 11:25:00+05:30,26141.85,26151.15,26138.65,26139.3,0,,1539.7958606391437,1588.3361653607938,1597.5821709996032,1545.7032566567798
2025-12-05 11:30:00+05:30,26138.45,26141.6,26128.65,26131.1,0,,1539.7692436937568,1588.47104136044,1597.0789686196113,1545.047301436488
2025-12-05 11:35:00+05:30,26130.85,26139.75,26128.6,26134.4,0,,1539.7546554818794,1588.5463667627016,1597.309367239485,1545.1770339734744
2025-12-05 11:40:00+05:30,26135.35,26143.2,26133.4,26141.6,0,,1539.739412043808,1588.5961465294374,1597.7937822154174,1545.578711563089
2025-12-05 11:45:00+05:30,26141.3,26147.9,26121.5,26124.15,0,,1539.69911191387,1588.6970267566694,1596.7048820030348,1544.3758350409043
2025-12-05 11:50:00+05:30,26124.6,26142.0,26123.3,26136.5,0,,1539.675193075744,1588.8088848260882,1597.5333575251166,1545.0373767176482
2025-12-05 11:55:00+05:30,26135.75,26146.55,26130.8,26133.05,0,,1539.6560581246215,1588.8820499946182,1597.3303785672344,1544.7444918953242
2025-12-05 12:00:00+05:30,26131.0,26141.7,26131.0,26139.65,0,,1539.6428122503537,1589.1536024873606,1597.773651915673,1544.8787555265858
2025-12-05 12:05:00+05:30,26139.4,26146.35,26137.8,26142.0,0,,1539.6310123242813,1589.3830824870538,1597.9392978409232,1544.789119001645
